X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
EPI_Hs_3P_A_0025653	0.105438523467643	0.0512123540657302	2.40190607176742	0.0182835990172974	0.114289817246458	-3.69629034431603	TAF10	Not_significant	NA
EPI_Hs_3P_A_0025654	0.0181801042930144	0.042823033604463	0.634100190544223	0.527561276073593	0.776290878285666	-6.25691849376789	CYP4A22	Not_significant	NA
EPI_Hs_3P_A_0025657	0.451323666407026	-0.00347215620308706	3.15146613766678	0.00218199914079899	0.0264347020777489	-1.8061058633722	ADAMTS8	Not_significant	NA
EPI_Hs_3P_A_0025658	-0.20835728227057	-0.0886990985801249	-2.44357858572864	0.0164157818249686	0.106626390469859	-3.60274010972885	AGR3	Not_significant	NA
EPI_Hs_3P_A_0025659	-0.152242724582696	-0.154891901605503	-3.31368786931754	0.00131006375953965	0.0182894088703325	-1.34215767858588	CPSF3L	Not_significant	NA
EPI_Hs_3P_A_0025663	0.0833831481791096	-0.0209060544247312	0.91844702474872	0.360744324796909	0.648131473412824	-6.04071350148998	CAMKK1	Not_significant	NA
EPI_Hs_3P_A_0025665	-0.124906728705781	0.0388300098368598	-1.91912119469567	0.0580137781377881	0.237432851999232	-4.67434907771945	RPS3A	Not_significant	NA
EPI_Hs_3P_A_0025666	-0.141523816679345	-0.0808911493152387	-1.61443545415989	0.109797446597603	0.344776838543096	-5.18755527071663	NBEA	Not_significant	NA
EPI_Hs_3P_A_0025667	0.038133106336758	0.10736190896595	0.774155315450998	0.440788957117595	0.713182813740249	-6.16019567096909	NOMO1	Not_significant	NA
EPI_Hs_3P_A_0025668	-0.165572370033536	-0.18417938601584	-2.73892846308218	0.00737933138237394	0.0619458085193583	-2.89985900337449	MST4	Not_significant	NA
EPI_Hs_3P_A_0025669	-0.130363629138979	-0.144516664335704	-1.25384782540438	0.21301822157147	0.499015563370357	-5.68614167333343	P2RY1	Not_significant	NA
EPI_Hs_3P_A_0025672	0.0771542738125091	-0.0901507019173315	1.9402471963435	0.0553577861319314	0.231383951046171	-4.63572117020396	MED14	Not_significant	NA
EPI_Hs_3P_A_0025676	0.0121637834870709	-0.0685463699061163	0.234051110638713	0.815456198951585	0.92728865887883	-6.42774130999437	MED17	Not_significant	NA
EPI_Hs_3P_A_0025677	-0.545475076335823	-0.158338793582958	-4.90469320306871	3.92939832126497e-06	0.00021810994383733	4.07106825235386	SERPINA5	Downregulated	SERPINA5
EPI_Hs_3P_A_0025680	0.0439312127256664	-0.118815976611574	0.659043721477942	0.511484924899057	0.765090263706946	-6.24108622793335	TBC1D2B	Not_significant	NA
EPI_Hs_3P_A_0025682	0.120206721920636	-0.0504925074160596	1.88621984954002	0.0623640324250024	0.247856776716993	-4.73373011689084	LOXHD1	Not_significant	NA
EPI_Hs_3P_A_0025683	-0.214957470223947	-0.444937432569603	-4.05755978419027	0.000102670677603331	0.00266079530475704	1.00819264390541	NSD1	Not_significant	NA
EPI_Hs_3P_A_0025685	-0.042585244649245	0.105441394558388	-0.932728408568299	0.353358719051779	0.642037819323257	-6.02779872651485	SUMO4	Not_significant	NA
EPI_Hs_3P_A_0025687	-0.0487956953694506	0.143479539547636	-1.26746994353774	0.208129838426989	0.492511385439394	-5.66949584049708	CSRP3	Not_significant	NA
EPI_Hs_3P_A_0025688	-0.117404533137763	-0.0629100138320615	-1.44676089457862	0.151302790929487	0.412629354594635	-5.43430310190167	TNFRSF18	Not_significant	NA
EPI_Hs_3P_A_0025690	-0.0139553989334182	-0.224355408688866	-0.114714169732764	0.908917273873426	0.968206337178175	-6.44825610726384	HBEGF	Not_significant	NA
EPI_Hs_3P_A_0025694	0.0553974985485124	0.117190256038617	1.50233707341134	0.136374613868374	0.389340796291367	-5.3553657491229	NLRP4	Not_significant	NA
EPI_Hs_3P_A_0025695	-0.0265964099605391	-0.279393946353972	-0.236378791722621	0.813654984108303	0.926800870069299	-6.42720170485863	NKTR	Not_significant	NA
EPI_Hs_3P_A_0025696	-0.0388668822067536	-0.0619632482370216	-0.398006745887507	0.691531063435871	0.867827121638385	-6.37670284562995	NT5E	Not_significant	NA
EPI_Hs_3P_A_0025698	-0.0696777055539144	0.0750579041665511	-0.789177179388889	0.432001880428592	0.707267170945616	-6.14869290321007	FOXE1	Not_significant	NA
EPI_Hs_3P_A_0025699	-0.145253957256971	0.0446781928872702	-3.1390117334756	0.00226755199966695	0.0272141596799945	-1.8409560415947	UFC1	Not_significant	NA
EPI_Hs_3P_A_0025700	-0.0550343547197599	0.0416014584742745	-1.96022439096153	0.0529416664910885	0.22500939093424	-4.59883573961568	GABRG2	Not_significant	NA
EPI_Hs_3P_A_0025701	-0.0304734881451355	-0.186858838538386	-0.179890549554262	0.857627164414449	0.945724396059887	-6.43879063601234	WDR24	Not_significant	NA
EPI_Hs_3P_A_0025702	0.367629591223328	-0.192842931835183	3.14629276783484	0.00221716488161756	0.026776440523761	-1.82059556417458	HLA-DOA	Not_significant	NA
EPI_Hs_3P_A_0025705	0.448229966571612	-0.175467557341369	4.59371553263264	1.35525887542402e-05	0.000566925411094494	2.90429628530995	ID3	Not_significant	NA
EPI_Hs_3P_A_0025710	-0.00936761060683829	-0.0276325386964967	-0.11699401416565	0.907115333739898	0.96756041914449	-6.44799566993584	TRIOBP	Not_significant	NA
EPI_Hs_3P_A_0025711	-0.0304392211500111	-0.242630201798127	-0.507639402435437	0.612899727273059	0.825104865146329	-6.32785653471778	PLEC	Not_significant	NA
EPI_Hs_3P_A_0025713	-0.121580393860082	-0.0867856102482368	-1.3910633479285	0.167502358452266	0.43625050293495	-5.51055918905104	HIST3H2A	Not_significant	NA
EPI_Hs_3P_A_0025716	0.268801395965127	-0.105283584680599	1.97423990962305	0.0513005254284394	0.220815129346665	-4.57275054131745	TACR1	Not_significant	NA
EPI_Hs_3P_A_0025719	0.0369717063693068	-0.90413157513834	0.212974921979525	0.831809443898409	0.934002679949028	-6.43238440460391	ITIH1	Not_significant	NA
EPI_Hs_3P_A_0025720	0.0667776486725696	0.0308062512991676	1.04364928972741	0.299334217245509	0.593349335600999	-5.9208502660063	ITFG2	Not_significant	NA
EPI_Hs_3P_A_0025722	-0.0453619830080829	0.107732104911666	-0.698652321458755	0.486500709844014	0.747547617743944	-6.21470305963708	STAG3L2	Not_significant	NA
EPI_Hs_3P_A_0025723	-0.109046671103914	-0.0854678639678575	-1.92662960917617	0.0570577368473984	0.235320605136686	-4.66066494130324	DDB1	Not_significant	NA
EPI_Hs_3P_A_0025724	-0.0910778168261673	0.0883115341950515	-0.986307919674696	0.326523426881995	0.616900053193598	-5.97760530526822	DUOX1	Not_significant	NA
EPI_Hs_3P_A_0025726	0.116892571701362	-0.0867298590177477	1.28486395725669	0.202008679333106	0.485035085211683	-5.64798850131979	ADAM28	Not_significant	NA
EPI_Hs_3P_A_0025727	0.192352235432678	-0.00328343274800556	2.52628159023796	0.0132057011812079	0.0920796841728189	-3.41291479514977	TMEM158	Not_significant	NA
EPI_Hs_3P_A_0025728	-0.0138200483249227	0.00173436597936179	-0.41047188826167	0.682397419648652	0.863097974996317	-6.37174251648063	GRK7	Not_significant	NA
EPI_Hs_3P_A_0025730	0.0543280287656872	-0.0763097048747832	1.16316539077915	0.247717605292194	0.539881757791604	-5.79251392866785	STRN3	Not_significant	NA
EPI_Hs_3P_A_0025731	-0.0572530592004493	-0.0440642980664817	-0.630975442838755	0.529593508668841	0.777718373739011	-6.25885918013331	HSPA2	Not_significant	NA
EPI_Hs_3P_A_0025732	0.492989981810664	-0.147156011860446	2.88907585769078	0.00480010386146846	0.0457771449059586	-2.51647912390805	CD3D	Not_significant	NA
EPI_Hs_3P_A_0025734	0.345698017168688	-0.0867792150269973	4.51045443058184	1.87364328512598e-05	0.000708089968851784	2.59988262564467	TEAD2	Not_significant	NA
EPI_Hs_3P_A_0025735	0.0114058572675651	-0.230019128671696	0.076685312595932	0.939037480514028	0.979723237725587	-6.45184474166409	P2RY2	Not_significant	NA
EPI_Hs_3P_A_0025737	0.361020241553167	-0.101429975524396	4.16641704484555	6.88813241507828e-05	0.00197337302228998	1.38047202456809	FPR3	Not_significant	NA
EPI_Hs_3P_A_0025738	-0.0146811735163426	0.198798573268355	-0.313592996755544	0.754527583998649	0.901381160024461	-6.40628024814089	CTAGE5	Not_significant	NA
EPI_Hs_3P_A_0025740	-0.151006675894716	-0.264879288209562	-1.69824856131282	0.0927812015653181	0.314044374867306	-5.0546456642942	PSMD8	Not_significant	NA
EPI_Hs_3P_A_0025746	-0.0218812654669319	-0.40350232219985	-0.341579200574873	0.733432851814045	0.890324102722984	-6.39724979612171	TMEM50A	Not_significant	NA
EPI_Hs_3P_A_0025747	0.0070955792306305	0.128863904006301	0.0993209820017199	0.921095714504229	0.972537333840174	-6.4498804564421	GPATCH2	Not_significant	NA
EPI_Hs_3P_A_0025750	-0.142567296228406	-0.175586787877674	-2.85707177902181	0.00526778236432223	0.048811541964111	-2.59963416462601	TAB3	Not_significant	NA
EPI_Hs_3P_A_0025752	0.20019078319606	-0.0309661647961035	2.04241717216029	0.04392139304224	0.2014277828676	-4.44343416105152	GBP3	Not_significant	NA
EPI_Hs_3P_A_0025753	-0.0252914024438209	-0.113172882168806	-0.191176427905693	0.848801231160703	0.941477050087991	-6.43672647083965	LTK	Not_significant	NA
EPI_Hs_3P_A_0025756	-0.27523361899821	-0.186180522020638	-2.48510604467745	0.0147258054535944	0.0991930523862642	-3.50811307007211	INADL	Not_significant	NA
EPI_Hs_3P_A_0025758	0.0455592471437656	-0.0902838693057	0.928529773689919	0.355519891095902	0.644145460184906	-6.03161588214524	JOSD1	Not_significant	NA
EPI_Hs_3P_A_0025759	0.473084196609692	-0.128195471380564	3.87091301403023	0.000200497029971853	0.00454335320812567	0.385939611180437	MS4A6A	Not_significant	NA
EPI_Hs_3P_A_0025762	-0.0698079119826374	-0.0593345572807261	-1.32943714215504	0.186933189361933	0.465425548605908	-5.59158538977133	USP5	Not_significant	NA
EPI_Hs_3P_A_0025764	-0.00445984990075113	0.218427884130593	-0.0865120477022659	0.931244079853332	0.97638821902317	-6.45105404293909	IL9R	Not_significant	NA
EPI_Hs_3P_A_0025765	0.0679049562925393	0.185973837021563	1.38328828476019	0.169865321762184	0.440219993805903	-5.52097603675884	LRRC10	Not_significant	NA
EPI_Hs_3P_A_0025768	0.0108921095574238	-0.00844774465868887	0.230640656731036	0.818097077025346	0.928425792774968	-6.42852229231265	TRIM23	Not_significant	NA
EPI_Hs_3P_A_0025770	0.495396799044535	-0.075606686362354	5.49157161814923	3.40072758909081e-07	3.31334180420657e-05	6.38846598780996	SPOCD1	Not_significant	NA
EPI_Hs_3P_A_0025771	-0.0092887560684416	0.0864974018446642	-0.218913734125685	0.827193631675386	0.932184857341353	-6.43112033699924	CDAN1	Not_significant	NA
EPI_Hs_3P_A_0025774	-0.0183558864368132	-0.117331860047982	-0.137897497568955	0.890617489635896	0.960454345842634	-6.44536893182656	PNMA3	Not_significant	NA
EPI_Hs_3P_A_0025776	-0.134640519558315	-0.0799997084511504	-1.65818326775968	0.100626460882731	0.327742397957394	-5.11897068045836	CDK14	Not_significant	NA
EPI_Hs_3P_A_0025778	-0.052874300116685	-0.0952699352155162	-1.08748638155908	0.279612842330745	0.57330315594559	-5.87535045991863	ARCN1	Not_significant	NA
EPI_Hs_3P_A_0025779	-0.0407237097696678	-0.220637626285062	-0.293364996509224	0.769892286300035	0.907853272543872	-6.41232800399641	APC2	Not_significant	NA
EPI_Hs_3P_A_0025780	0.244035752691383	0.058379887192161	4.14131098618452	7.5565757322291e-05	0.00210735374677418	1.29401441621931	STRN4	Not_significant	NA
EPI_Hs_3P_A_0025781	-0.178458598270349	-0.226419480924037	-2.03810901145215	0.0443591467571349	0.202831100548317	-4.45172451966562	FLT3LG	Not_significant	NA
EPI_Hs_3P_A_0025784	-0.102300727273424	-0.124502342099838	-1.96036348442611	0.0529251629322623	0.22500939093424	-4.59857770265268	SEC24B	Not_significant	NA
EPI_Hs_3P_A_0025787	0.0304755969773641	0.0536556707238987	0.954633233273622	0.342220869103241	0.631319173001753	-6.00761021190708	ENTHD1	Not_significant	NA
EPI_Hs_3P_A_0025789	0.0216635874387281	-0.0443482529397618	0.394516827912873	0.694096512166216	0.86927216256868	-6.37806429835485	ASB10	Not_significant	NA
EPI_Hs_3P_A_0025791	-0.105314168669793	-0.130442492140536	-1.61656944157564	0.10933502756505	0.3440053306315	-5.18424990791395	KCNIP3	Not_significant	NA
EPI_Hs_3P_A_0025793	0.0106308618047945	-0.022622993016129	0.264676887614378	0.791840031558348	0.917683286650856	-6.42021512496762	PAPLN	Not_significant	NA
EPI_Hs_3P_A_0025797	0.0134435791208315	-0.0693557423946699	0.161405059396647	0.872122078483051	0.952204402773281	-6.44190051412123	PLXNB1	Not_significant	NA
EPI_Hs_3P_A_0025798	-0.00546056104735232	0.0222715011733148	-0.191181587975967	0.848797200125727	0.941477050087991	-6.43672549837764	PLCZ1	Not_significant	NA
EPI_Hs_3P_A_0025799	0.0179291418567093	-0.13935710755226	0.139863471313537	0.889068224299446	0.95958032929522	-6.44509973017398	COL13A1	Not_significant	NA
EPI_Hs_3P_A_0025802	0.0431858759186405	0.0961891993119436	0.800749791694374	0.425303312902419	0.702701676308754	-6.13968265153369	SLC35E1	Not_significant	NA
EPI_Hs_3P_A_0025804	-0.0202046102434747	0.159825020122326	-0.528755655864468	0.598225908563178	0.817410409259121	-6.31709712655267	LMAN1L	Not_significant	NA
EPI_Hs_3P_A_0025809	-0.0700326500060981	-0.00463243537790495	-2.41889559100055	0.0175004025033755	0.111169682037261	-3.65832154382647	S100G	Not_significant	NA
EPI_Hs_3P_A_0025810	-0.0414169850261231	0.0106374960434732	-1.01661065014785	0.311957899840303	0.606006629943894	-5.94800300866232	PRCC	Not_significant	NA
EPI_Hs_3P_A_0025811	0.325732528046192	-0.00880126928847263	1.99251613222695	0.0492256528332131	0.216096703334282	-4.53847928646938	PRSS21	Not_significant	NA
EPI_Hs_3P_A_0025812	-0.0261110346361724	0.16036090375951	-0.741544531495111	0.460218906539985	0.72670869249873	-6.18441564782165	C8orf47	Not_significant	NA
EPI_Hs_3P_A_0025813	-0.186506145719587	-0.103672039105966	-1.30556924896659	0.194897310192858	0.475726616243477	-5.62201836247962	CCL26	Not_significant	NA
EPI_Hs_3P_A_0025817	0.0965915031305457	0.0501111335253209	1.66530922530058	0.0991931012670783	0.325432242944577	-5.10763552975037	SMCR7L	Not_significant	NA
EPI_Hs_3P_A_0025818	-0.315560589092613	-0.0246933499571049	-3.31583614434182	0.00130109477236809	0.0182082299325767	-1.33589040328285	CDON	Not_significant	NA
EPI_Hs_3P_A_0025821	0.00301379781769775	0.0122876289112036	0.0591875464635257	0.952928844231254	0.98443400248933	-6.45301697329391	PPP2CA	Not_significant	NA
EPI_Hs_3P_A_0025823	-0.135868480076797	0.0253034607502023	-2.2634936866737	0.025914308906002	0.143688504516716	-3.99677638762983	UBOX5	Not_significant	NA
EPI_Hs_3P_A_0025824	0.03071265392609	0.0970829392933287	0.986744661788145	0.326310359836908	0.616701361712116	-5.97718488396633	SMC6	Not_significant	NA
EPI_Hs_3P_A_0025826	0.0457801961818346	0.000310356270956185	0.90163792214405	0.369562256484738	0.655625245038429	-6.0556634406979	COMMD5	Not_significant	NA
EPI_Hs_3P_A_0025830	0.191084867730166	-0.076934643848364	2.86027077752196	0.00521922040298769	0.0484595871492764	-2.59135708883006	TTC9C	Not_significant	NA
EPI_Hs_3P_A_0025831	-0.0242199758796803	0.217086984390681	-0.810760155692109	0.419559036550295	0.698434570292293	-6.13178442227085	PRAMEF21	Not_significant	NA
EPI_Hs_3P_A_0025833	-0.0144647463064591	-0.213043823683027	-0.243357987782286	0.808260352436563	0.924349452632989	-6.42555181274799	PHF20	Not_significant	NA
EPI_Hs_3P_A_0025834	0.00180913296745841	-0.168221834662909	0.0156272392688202	0.987565018794982	0.9951500697794	-6.45462387706474	CARNS1	Not_significant	NA
EPI_Hs_3P_A_0025836	0.0655824569819266	-0.0636730478916059	1.21970260225065	0.225640460073425	0.514773181464049	-5.72710183765209	RAD21	Not_significant	NA
EPI_Hs_3P_A_0025837	0.142394015722577	0.13369682223627	3.70907630814468	0.000352521872363618	0.00689253391595961	-0.136527775733386	PSMA7	Not_significant	NA
EPI_Hs_3P_A_0025843	-0.0327232592254493	-0.0216851911847612	-0.748176394566933	0.456228549537924	0.724039411503794	-6.17957355498407	ARHGAP10	Not_significant	NA
EPI_Hs_3P_A_0025847	0.327649838873427	-0.175002029775697	2.56116086360529	0.0120299705816392	0.0866677527059065	-3.33121068832495	RBPMS2	Not_significant	NA
EPI_Hs_3P_A_0025848	-0.0349731979901752	0.0709323586754538	-0.801380387553563	0.424940084578084	0.702582855308392	-6.13918796343425	DUX4L6	Not_significant	NA
EPI_Hs_3P_A_0025849	-0.207300463925685	-0.417035871634409	-2.78522703692206	0.0064736807709109	0.0564515720094802	-2.78347778203809	MCC	Not_significant	NA
EPI_Hs_3P_A_0025850	-0.0970210279765724	0.0851057537995722	-1.69338767377538	0.0937055882415894	0.316072624218167	-5.06252675578959	TMX4	Not_significant	NA
EPI_Hs_3P_A_0025852	-0.0790122331301333	-0.0378056227518788	-1.52146300340617	0.131513095445098	0.382445520423854	-5.32754520730605	DKC1	Not_significant	NA
EPI_Hs_3P_A_0025853	-0.0143402590094526	-0.506850183615216	-0.139602117647746	0.889274156684678	0.95958032929522	-6.44513573698029	SPSB2	Not_significant	NA
EPI_Hs_3P_A_0025856	-0.0105913803796656	-0.0755908665146837	-0.176704394118537	0.860122172056872	0.946081125849819	-6.43935066635014	JOSD2	Not_significant	NA
EPI_Hs_3P_A_0025857	-0.085067613107479	0.0599510807648283	-1.70168284641113	0.092132603959573	0.31268293402227	-5.04906477899277	SDHAF1	Not_significant	NA
EPI_Hs_3P_A_0025860	0.0508055573020327	0.133150437392993	1.49143348218815	0.139208574297054	0.394211879385787	-5.37107617410649	ATP1A4	Not_significant	NA
EPI_Hs_3P_A_0025863	-0.0422935663882753	-0.192380236337033	-0.895426803025848	0.372854726076802	0.658704508694018	-6.06111894802427	PSMB6	Not_significant	NA
EPI_Hs_3P_A_0025866	-0.0853308332636066	-0.00190738728084173	-1.47554578400619	0.143420173537169	0.400739983923858	-5.39377276050271	PSMB7	Not_significant	NA
EPI_Hs_3P_A_0025867	-0.0417137660520732	0.0195337384529426	-0.822783198600683	0.412721430447268	0.693202687696963	-6.12217034603052	ITPKA	Not_significant	NA
EPI_Hs_3P_A_0025868	0.00796463671864044	0.0188363286667823	0.145263990935099	0.884814633289783	0.957888454915678	-6.44434063114858	NLRP6	Not_significant	NA
EPI_Hs_3P_A_0025870	-0.179954457047286	0.0731782399567002	-2.72634769291072	0.00764463462715497	0.0634515665620544	-2.93119785419943	CLIP4	Not_significant	NA
EPI_Hs_3P_A_0025872	-0.190099040466019	-0.133185208810961	-1.76434708628388	0.0809341716860075	0.289475055514498	-4.9453784465747	AHNAK2	Not_significant	NA
EPI_Hs_3P_A_0025876	-0.152199975787668	-0.149657747730373	-3.15418670383607	0.00216371530082876	0.0262585188260827	-1.79847836452572	SNTB1	Not_significant	NA
EPI_Hs_3P_A_0025879	0.00890281953585946	0.0978498294620188	0.349141713490965	0.727766728019473	0.887872280838169	-6.39467748861199	OR4K13	Not_significant	NA
EPI_Hs_3P_A_0025880	-0.283054684680627	0.141406341349347	-4.33858067615056	3.61753136289035e-05	0.00116502673222456	1.9827647678092	RPL31	Not_significant	NA
EPI_Hs_3P_A_0025881	-0.0390682055207394	0.034457570000925	-1.10272939755988	0.27297041927039	0.566678050109914	-5.85910182233444	CSTF1	Not_significant	NA
EPI_Hs_3P_A_0025882	0.0725569882892915	0.0394818708130998	1.000811499717	0.319496884580051	0.611799470748857	-5.96354630493037	FOXD4	Not_significant	NA
EPI_Hs_3P_A_0025883	-0.783795569371384	-0.0499800633073766	-5.48537713230857	3.49210085480215e-07	3.34638105961002e-05	6.36329420757423	ATP13A5	Downregulated	ATP13A5
EPI_Hs_3P_A_0025885	-0.121902310409265	0.0566682362325125	-3.15722558611992	0.00214346095853154	0.0260910158109919	-1.78995217399457	TSPAN16	Not_significant	NA
EPI_Hs_3P_A_0025892	-0.201401707002349	-0.211561440666898	-2.31886337683604	0.022577607846335	0.131154601957163	-3.87847166742495	MFSD6	Not_significant	NA
EPI_Hs_3P_A_0025893	-0.116014704148439	-0.030491284172968	-2.39052178667275	0.0188256982236172	0.116324377222784	-3.72160042619361	LARP1	Not_significant	NA
EPI_Hs_3P_A_0025894	-0.0346333241421748	0.166855648504798	-0.656592769031461	0.513052996652222	0.765947290728419	-6.24266871595835	SLC32A1	Not_significant	NA
EPI_Hs_3P_A_0025895	-0.302373080020927	-0.0536066886640074	-3.49919087342982	0.000716163088068529	0.0117283133805606	-0.789395858733816	BEX2	Not_significant	NA
